utctimestamp,total_size_free,total_size_used,total_size_total,total_files,count
2022-05-05 08:08:50.443690+00:00,6626682880,14477185024,21103867904,4195100,109
2022-05-05 08:09:05.437747+00:00,6626674688,14477193216,21103867904,4195100,109
2022-05-05 08:09:20.438228+00:00,6626674688,14477193216,21103867904,4195100,109
2022-05-05 08:09:35.435542+00:00,6626666496,14477201408,21103867904,4195100,109
2022-05-05 08:09:50.434711+00:00,6626633728,14477234176,21103867904,4195100,109
2022-05-05 08:10:05.433963+00:00,6626625536,14477242368,21103867904,4195100,109
2022-05-05 08:10:20.442061+00:00,6626625536,14477242368,21103867904,4195100,109
2022-05-05 08:10:35.433571+00:00,6626625536,14477242368,21103867904,4195100,109
2022-05-05 08:10:50.433545+00:00,6626625536,14477242368,21103867904,4195100,109
2022-05-05 08:11:05.432811+00:00,6626617344,14477250560,21103867904,4195100,109
2022-05-05 08:11:20.432511+00:00,6626617344,14477250560,21103867904,4195100,109
2022-05-05 08:11:35.444661+00:00,6626600960,14477266944,21103867904,4195100,109
2022-05-05 08:11:50.447236+00:00,6626600960,14477266944,21103867904,4195100,109
2022-05-05 08:12:05.432241+00:00,6626600960,14477266944,21103867904,4195100,109
2022-05-05 08:12:20.430202+00:00,6626600960,14477266944,21103867904,4195100,109
2022-05-05 08:12:35.431416+00:00,6626592768,14477275136,21103867904,4195100,109
2022-05-05 08:12:50.430872+00:00,6626592768,14477275136,21103867904,4195100,109
2022-05-05 08:13:05.442965+00:00,6626576384,14477291520,21103867904,4195100,109
2022-05-05 08:13:20.430939+00:00,6626576384,14477291520,21103867904,4195100,109
2022-05-05 08:13:35.456843+00:00,6626560000,14477307904,21103867904,4195100,109
2022-05-05 08:13:50.433207+00:00,6626560000,14477307904,21103867904,4195100,109
2022-05-05 08:14:05.429986+00:00,6626560000,14477307904,21103867904,4195100,109
2022-05-05 08:14:20.459800+00:00,6626560000,14477307904,21103867904,4195100,109
2022-05-05 08:14:35.436757+00:00,6626568192,14477299712,21103867904,4195100,109
2022-05-05 08:14:50.428621+00:00,6626527232,14477340672,21103867904,4195100,109
2022-05-05 08:15:05.428875+00:00,6626519040,14477348864,21103867904,4195100,109
2022-05-05 08:15:20.424587+00:00,6626519040,14477348864,21103867904,4195100,109
2022-05-05 08:15:35.428239+00:00,6626519040,14477348864,21103867904,4195100,109
2022-05-05 08:15:50.431791+00:00,6626519040,14477348864,21103867904,4195100,109
2022-05-05 08:16:05.428322+00:00,6626510848,14477357056,21103867904,4195100,109
2022-05-05 08:16:20.431047+00:00,6626510848,14477357056,21103867904,4195100,109
2022-05-05 08:16:35.425947+00:00,6626494464,14477373440,21103867904,4195100,109
2022-05-05 08:16:50.422808+00:00,6626494464,14477373440,21103867904,4195100,109
2022-05-05 08:17:05.449464+00:00,6626494464,14477373440,21103867904,4195100,109
2022-05-05 08:17:20.439102+00:00,6626494464,14477373440,21103867904,4195100,109
2022-05-05 08:17:35.423134+00:00,6626494464,14477373440,21103867904,4195100,109
2022-05-05 08:17:50.422225+00:00,6626486272,14477381632,21103867904,4195100,109
2022-05-05 08:18:05.422383+00:00,6626469888,14477398016,21103867904,4195100,109
2022-05-05 08:18:20.439759+00:00,6626469888,14477398016,21103867904,4195100,109
2022-05-05 08:18:35.426594+00:00,6626461696,14477406208,21103867904,4195100,109
2022-05-05 08:18:50.421560+00:00,6626461696,14477406208,21103867904,4195100,109
2022-05-05 08:19:05.423025+00:00,6626461696,14477406208,21103867904,4195100,109
2022-05-05 08:19:20.420073+00:00,6626461696,14477406208,21103867904,4195100,109
2022-05-05 08:19:35.421334+00:00,6626453504,14477414400,21103867904,4195100,109
2022-05-05 08:19:50.423173+00:00,6626412544,14477455360,21103867904,4195100,109
2022-05-05 08:20:05.441494+00:00,6626412544,14477455360,21103867904,4195100,109
2022-05-05 08:20:20.422426+00:00,6626412544,14477455360,21103867904,4195100,109
2022-05-05 08:20:35.417973+00:00,6626404352,14477463552,21103867904,4195100,109
2022-05-05 08:20:50.419415+00:00,6626404352,14477463552,21103867904,4195100,109
2022-05-05 08:21:05.419448+00:00,6626396160,14477471744,21103867904,4195100,109
2022-05-05 08:21:20.429006+00:00,6626387968,14477479936,21103867904,4195100,109
2022-05-05 08:21:35.420866+00:00,6626387968,14477479936,21103867904,4195100,109
2022-05-05 08:21:50.416970+00:00,6626387968,14477479936,21103867904,4195100,109
2022-05-05 08:22:05.415485+00:00,6626387968,14477479936,21103867904,4195100,109
2022-05-05 08:22:20.427294+00:00,6626387968,14477479936,21103867904,4195100,109
2022-05-05 08:22:35.428460+00:00,6626379776,14477488128,21103867904,4195100,109
2022-05-05 08:22:50.425604+00:00,6626371584,14477496320,21103867904,4195100,109
2022-05-05 08:23:05.421392+00:00,6626355200,14477512704,21103867904,4195100,109
2022-05-05 08:23:20.415296+00:00,6626355200,14477512704,21103867904,4195100,109
2022-05-05 08:23:35.414523+00:00,6626355200,14477512704,21103867904,4195100,109
2022-05-05 08:23:50.412857+00:00,6626355200,14477512704,21103867904,4195100,109
2022-05-05 08:24:05.422626+00:00,6626347008,14477520896,21103867904,4195100,109
2022-05-05 08:24:20.418669+00:00,6626347008,14477520896,21103867904,4195100,109
2022-05-05 08:24:35.412336+00:00,6626347008,14477520896,21103867904,4195100,109
2022-05-05 08:24:50.412274+00:00,6626314240,14477553664,21103867904,4195100,109
2022-05-05 08:25:05.410958+00:00,6626306048,14477561856,21103867904,4195100,109
2022-05-05 08:25:20.417915+00:00,6626306048,14477561856,21103867904,4195100,109
2022-05-05 08:25:35.425291+00:00,6626297856,14477570048,21103867904,4195100,109
2022-05-05 08:25:50.411058+00:00,6626297856,14477570048,21103867904,4195100,109
2022-05-05 08:26:05.421984+00:00,6626297856,14477570048,21103867904,4195100,109
2022-05-05 08:26:20.411362+00:00,6626289664,14477578240,21103867904,4195100,109
2022-05-05 08:26:35.408937+00:00,6626289664,14477578240,21103867904,4195100,109
2022-05-05 08:26:50.429629+00:00,6626289664,14477578240,21103867904,4195100,109
2022-05-05 08:27:05.408298+00:00,6626281472,14477586432,21103867904,4195100,109
2022-05-05 08:27:20.407063+00:00,6626281472,14477586432,21103867904,4195100,109
2022-05-05 08:27:35.407877+00:00,6626273280,14477594624,21103867904,4195100,109
2022-05-05 08:27:50.420932+00:00,6626265088,14477602816,21103867904,4195100,109
2022-05-05 08:28:05.437158+00:00,6626256896,14477611008,21103867904,4195100,109
2022-05-05 08:28:20.418008+00:00,6626256896,14477611008,21103867904,4195100,109
2022-05-05 08:28:35.406611+00:00,6626248704,14477619200,21103867904,4195100,109
2022-05-05 08:28:50.410367+00:00,6626248704,14477619200,21103867904,4195100,109
2022-05-05 08:29:05.405459+00:00,6626248704,14477619200,21103867904,4195100,109
2022-05-05 08:29:20.405570+00:00,6626248704,14477619200,21103867904,4195100,109
2022-05-05 08:29:35.417294+00:00,6626240512,14477627392,21103867904,4195100,109
2022-05-05 08:29:50.414776+00:00,6626207744,14477660160,21103867904,4195100,109
2022-05-05 08:30:05.403588+00:00,6626191360,14477676544,21103867904,4195100,109
2022-05-05 08:30:20.404586+00:00,6626191360,14477676544,21103867904,4195100,109
2022-05-05 08:30:35.402391+00:00,6626191360,14477676544,21103867904,4195100,109
2022-05-05 08:30:50.418233+00:00,6626191360,14477676544,21103867904,4195100,109
2022-05-05 08:31:05.420436+00:00,6626183168,14477684736,21103867904,4195100,109
2022-05-05 08:31:20.403041+00:00,6626183168,14477684736,21103867904,4195100,109
2022-05-05 08:31:35.401263+00:00,6626174976,14477692928,21103867904,4195100,109
2022-05-05 08:31:50.402265+00:00,6626174976,14477692928,21103867904,4195100,109
2022-05-05 08:32:05.401790+00:00,6626166784,14477701120,21103867904,4195100,109
2022-05-05 08:32:20.411180+00:00,6626166784,14477701120,21103867904,4195100,109
2022-05-05 08:32:35.397721+00:00,6626166784,14477701120,21103867904,4195100,109
2022-05-05 08:32:50.399881+00:00,6626150400,14477717504,21103867904,4195100,109
2022-05-05 08:33:05.400691+00:00,6626142208,14477725696,21103867904,4195100,109
2022-05-05 08:33:20.407529+00:00,6626142208,14477725696,21103867904,4195100,109
2022-05-05 08:33:35.401390+00:00,6626142208,14477725696,21103867904,4195100,109
2022-05-05 08:33:50.424595+00:00,6626142208,14477725696,21103867904,4195100,109
2022-05-05 08:34:05.397665+00:00,6626142208,14477725696,21103867904,4195100,109
2022-05-05 08:34:20.397223+00:00,6626142208,14477725696,21103867904,4195100,109
2022-05-05 08:34:35.396617+00:00,6626125824,14477742080,21103867904,4195100,109
2022-05-05 08:34:50.396284+00:00,6626093056,14477774848,21103867904,4195100,109
2022-05-05 08:35:05.417280+00:00,6626093056,14477774848,21103867904,4195100,109
2022-05-05 08:35:50.396055+00:00,6626093056,14477774848,21103867904,4195100,109
2022-05-05 08:36:05.394231+00:00,6626076672,14477791232,21103867904,4195100,109
2022-05-05 08:37:20.400320+00:00,6626068480,14477799424,21103867904,4195100,109
2022-05-05 08:37:35.391638+00:00,6626052096,14477815808,21103867904,4195100,109
2022-05-05 08:37:50.402252+00:00,6626043904,14477824000,21103867904,4195100,109
2022-05-05 08:38:05.393118+00:00,6626043904,14477824000,21103867904,4195100,109
2022-05-05 08:42:50.385366+00:00,6625929216,14477938688,21103867904,4195100,109
2022-05-05 08:43:05.398253+00:00,6625929216,14477938688,21103867904,4195100,109
2022-05-05 08:43:20.389369+00:00,6625929216,14477938688,21103867904,4195100,109
2022-05-05 08:43:35.385677+00:00,6625912832,14477955072,21103867904,4195100,109
2022-05-05 08:43:50.382757+00:00,6625912832,14477955072,21103867904,4195100,109
2022-05-05 08:44:05.381714+00:00,6625912832,14477955072,21103867904,4195100,109
2022-05-05 08:44:20.381646+00:00,6625904640,14477963264,21103867904,4195100,109
2022-05-05 08:44:35.393063+00:00,6625912832,14477955072,21103867904,4195100,109
2022-05-05 08:44:50.395622+00:00,6625880064,14477987840,21103867904,4195100,109
2022-05-05 08:45:05.380230+00:00,6625871872,14477996032,21103867904,4195100,109
2022-05-05 08:45:20.379977+00:00,6625871872,14477996032,21103867904,4195100,109
2022-05-05 08:45:35.381066+00:00,6625871872,14477996032,21103867904,4195100,109
2022-05-05 08:45:50.382875+00:00,6625863680,14478004224,21103867904,4195100,109
2022-05-05 08:46:05.409749+00:00,6625855488,14478012416,21103867904,4195100,109
2022-05-05 08:46:20.389694+00:00,6625855488,14478012416,21103867904,4195100,109
2022-05-05 08:46:35.378566+00:00,6625839104,14478028800,21103867904,4195100,109
2022-05-05 08:46:50.383646+00:00,6625839104,14478028800,21103867904,4195100,109
2022-05-05 08:47:05.377805+00:00,6625839104,14478028800,21103867904,4195100,109
2022-05-05 08:47:20.392211+00:00,6625839104,14478028800,21103867904,4195100,109
2022-05-05 08:47:35.385882+00:00,6625830912,14478036992,21103867904,4195100,109
2022-05-05 08:47:50.377294+00:00,6625830912,14478036992,21103867904,4195100,109
2022-05-05 08:48:05.377698+00:00,6625806336,14478061568,21103867904,4195100,109
2022-05-05 08:48:20.376871+00:00,6625806336,14478061568,21103867904,4195100,109
2022-05-05 08:48:35.375750+00:00,6625806336,14478061568,21103867904,4195100,109
2022-05-05 08:48:50.386294+00:00,6625806336,14478061568,21103867904,4195100,109
2022-05-05 08:49:05.381658+00:00,6625798144,14478069760,21103867904,4195100,109
2022-05-05 08:49:20.375771+00:00,6625798144,14478069760,21103867904,4195100,109
2022-05-05 08:49:35.373685+00:00,6625798144,14478069760,21103867904,4195100,109
2022-05-05 08:49:50.374580+00:00,6625765376,14478102528,21103867904,4195100,109
2022-05-05 08:50:05.403927+00:00,6625765376,14478102528,21103867904,4195100,109
2022-05-05 08:50:20.374648+00:00,6625765376,14478102528,21103867904,4195100,109
2022-05-05 08:50:35.373501+00:00,6625757184,14478110720,21103867904,4195100,109
2022-05-05 08:50:50.371284+00:00,6625748992,14478118912,21103867904,4195100,109
2022-05-05 08:51:05.375489+00:00,6625740800,14478127104,21103867904,4195100,109
2022-05-05 08:51:20.376709+00:00,6625740800,14478127104,21103867904,4195100,109
2022-05-05 08:51:35.400595+00:00,6625740800,14478127104,21103867904,4195100,109
2022-05-05 08:51:50.372339+00:00,6625740800,14478127104,21103867904,4195100,109
2022-05-05 08:52:05.379874+00:00,6625740800,14478127104,21103867904,4195100,109
2022-05-05 08:52:20.369275+00:00,6625740800,14478127104,21103867904,4195100,109
2022-05-05 08:52:35.369147+00:00,6625716224,14478151680,21103867904,4195100,109
2022-05-05 08:52:50.379413+00:00,6625716224,14478151680,21103867904,4195100,109
2022-05-05 08:53:05.377332+00:00,6625708032,14478159872,21103867904,4195100,109
2022-05-05 08:53:20.366213+00:00,6625708032,14478159872,21103867904,4195100,109
2022-05-05 08:53:35.375622+00:00,6625708032,14478159872,21103867904,4195100,109
2022-05-05 08:53:50.366941+00:00,6625708032,14478159872,21103867904,4195100,109
2022-05-05 08:54:05.367583+00:00,6625691648,14478176256,21103867904,4195100,109
2022-05-05 08:54:20.393551+00:00,6625691648,14478176256,21103867904,4195100,109
2022-05-05 08:54:35.365915+00:00,6625691648,14478176256,21103867904,4195100,109
2022-05-05 08:54:50.365726+00:00,6625658880,14478209024,21103867904,4195100,109
2022-05-05 08:55:05.366630+00:00,6625650688,14478217216,21103867904,4195100,109
2022-05-05 08:55:20.364665+00:00,6625650688,14478217216,21103867904,4195100,109
2022-05-05 08:55:35.381533+00:00,6625634304,14478233600,21103867904,4195100,109
2022-05-05 08:55:50.382129+00:00,6625634304,14478233600,21103867904,4195100,109
2022-05-05 08:56:05.363737+00:00,6625634304,14478233600,21103867904,4195100,109
2022-05-05 09:00:50.361476+00:00,6625536000,14478331904,21103867904,4195100,109
2022-05-05 09:01:05.367250+00:00,6625536000,14478331904,21103867904,4195100,109
2022-05-05 09:01:20.367232+00:00,6625536000,14478331904,21103867904,4195100,109
2022-05-05 09:01:35.354779+00:00,6625527808,14478340096,21103867904,4195100,109
2022-05-05 09:01:50.357991+00:00,6625527808,14478340096,21103867904,4195100,109
2022-05-05 09:02:05.354715+00:00,6625511424,14478356480,21103867904,4195100,109
2022-05-05 09:02:20.355804+00:00,6625511424,14478356480,21103867904,4195100,109
2022-05-05 09:02:35.365136+00:00,6625511424,14478356480,21103867904,4195100,109
2022-05-05 09:02:50.363927+00:00,6625511424,14478356480,21103867904,4195100,109
2022-05-05 09:03:05.354514+00:00,6625503232,14478364672,21103867904,4195100,109
2022-05-05 09:03:20.360074+00:00,6625495040,14478372864,21103867904,4195100,109
2022-05-05 09:03:35.352197+00:00,6625495040,14478372864,21103867904,4195100,109
2022-05-05 09:03:50.359306+00:00,6625486848,14478381056,21103867904,4195100,109
2022-05-05 09:04:05.374110+00:00,6625478656,14478389248,21103867904,4195100,109
2022-05-05 09:04:20.358308+00:00,6625478656,14478389248,21103867904,4195100,109
2022-05-05 09:04:35.354380+00:00,6625470464,14478397440,21103867904,4195100,109
2022-05-05 09:04:50.353553+00:00,6625437696,14478430208,21103867904,4195100,109
2022-05-05 09:05:05.355308+00:00,6625437696,14478430208,21103867904,4195100,109
2022-05-05 09:05:20.361622+00:00,6625437696,14478430208,21103867904,4195100,109
2022-05-05 09:05:35.349585+00:00,6625429504,14478438400,21103867904,4195100,109
2022-05-05 09:05:50.351686+00:00,6625429504,14478438400,21103867904,4195100,109
2022-05-05 09:06:05.350224+00:00,6625421312,14478446592,21103867904,4195100,109
2022-05-05 09:06:20.347659+00:00,6625421312,14478446592,21103867904,4195100,109
2022-05-05 09:06:35.354429+00:00,6625413120,14478454784,21103867904,4195100,109
2022-05-05 09:06:50.361617+00:00,6625413120,14478454784,21103867904,4195100,109
2022-05-05 09:07:05.352781+00:00,6625404928,14478462976,21103867904,4195100,109
2022-05-05 09:07:20.346927+00:00,6625404928,14478462976,21103867904,4195100,109
2022-05-05 09:07:35.346219+00:00,6625396736,14478471168,21103867904,4195100,109
2022-05-05 09:07:50.344014+00:00,6625396736,14478471168,21103867904,4195100,109
2022-05-05 09:08:05.374444+00:00,6625388544,14478479360,21103867904,4195100,109
2022-05-05 09:08:20.345122+00:00,6625388544,14478479360,21103867904,4195100,109
2022-05-05 09:08:35.345762+00:00,6625388544,14478479360,21103867904,4195100,109
2022-05-05 09:08:50.350968+00:00,6625380352,14478487552,21103867904,4195100,109
2022-05-05 09:09:05.343819+00:00,6625363968,14478503936,21103867904,4195100,109
2022-05-05 09:09:20.351399+00:00,6625363968,14478503936,21103867904,4195100,109
2022-05-05 09:09:35.372323+00:00,6625372160,14478495744,21103867904,4195100,109
2022-05-05 09:09:50.344392+00:00,6625339392,14478528512,21103867904,4195100,109
2022-05-05 09:10:05.343586+00:00,6625339392,14478528512,21103867904,4195100,109
2022-05-05 09:10:20.341602+00:00,6625331200,14478536704,21103867904,4195100,109
2022-05-05 09:10:35.342117+00:00,6625323008,14478544896,21103867904,4195100,109
2022-05-05 09:10:50.359221+00:00,6625323008,14478544896,21103867904,4195100,109
2022-05-05 09:11:05.342617+00:00,6625314816,14478553088,21103867904,4195100,109
2022-05-05 09:11:20.342686+00:00,6625314816,14478553088,21103867904,4195100,109
2022-05-05 09:11:35.345030+00:00,6625314816,14478553088,21103867904,4195100,109
2022-05-05 09:11:50.339972+00:00,6625314816,14478553088,21103867904,4195100,109
2022-05-05 09:12:05.359491+00:00,6625298432,14478569472,21103867904,4195100,109
2022-05-05 09:12:20.350909+00:00,6625298432,14478569472,21103867904,4195100,109
2022-05-05 09:12:35.347376+00:00,6625298432,14478569472,21103867904,4195100,109
2022-05-05 09:12:50.344997+00:00,6625298432,14478569472,21103867904,4195100,109
2022-05-05 09:13:05.340922+00:00,6625290240,14478577664,21103867904,4195100,109
2022-05-05 09:13:20.338531+00:00,6625290240,14478577664,21103867904,4195100,109
2022-05-05 09:13:35.344241+00:00,6625265664,14478602240,21103867904,4195100,109
2022-05-05 09:13:50.342448+00:00,6625265664,14478602240,21103867904,4195100,109
2022-05-05 09:14:05.348245+00:00,6625265664,14478602240,21103867904,4195100,109
2022-05-05 09:18:50.331699+00:00,6625159168,14478708736,21103867904,4195100,109
2022-05-05 09:19:05.342698+00:00,6625159168,14478708736,21103867904,4195100,109
2022-05-05 09:19:20.331751+00:00,6625159168,14478708736,21103867904,4195100,109
2022-05-05 09:19:35.338959+00:00,6625159168,14478708736,21103867904,4195100,109
2022-05-05 09:19:50.334666+00:00,6625126400,14478741504,21103867904,4195100,109
2022-05-05 09:20:05.330400+00:00,6625110016,14478757888,21103867904,4195100,109
2022-05-05 09:20:20.346309+00:00,6625110016,14478757888,21103867904,4195100,109
2022-05-05 09:20:35.345434+00:00,6625110016,14478757888,21103867904,4195100,109
2022-05-05 09:20:50.328739+00:00,6625110016,14478757888,21103867904,4195100,109
2022-05-05 09:21:05.326649+00:00,6625101824,14478766080,21103867904,4195100,109
2022-05-05 09:21:20.325992+00:00,6625101824,14478766080,21103867904,4195100,109
2022-05-05 09:21:35.323514+00:00,6625101824,14478766080,21103867904,4195100,109
2022-05-05 09:21:50.340508+00:00,6625093632,14478774272,21103867904,4195100,109
2022-05-05 09:22:05.329075+00:00,6625093632,14478774272,21103867904,4195100,109
2022-05-05 09:22:20.326018+00:00,6625093632,14478774272,21103867904,4195100,109
2022-05-05 09:22:35.322345+00:00,6625077248,14478790656,21103867904,4195100,109
2022-05-05 09:22:50.324741+00:00,6625077248,14478790656,21103867904,4195100,109
2022-05-05 09:23:05.344118+00:00,6625069056,14478798848,21103867904,4195100,109
2022-05-05 09:23:20.328393+00:00,6625069056,14478798848,21103867904,4195100,109
2022-05-05 09:23:35.321641+00:00,6625060864,14478807040,21103867904,4195100,109
2022-05-05 09:23:50.329517+00:00,6625060864,14478807040,21103867904,4195100,109
2022-05-05 09:24:05.322421+00:00,6625052672,14478815232,21103867904,4195100,109
2022-05-05 09:24:20.319893+00:00,6625052672,14478815232,21103867904,4195100,109
2022-05-05 09:24:35.329324+00:00,6625052672,14478815232,21103867904,4195100,109
2022-05-05 09:24:50.322822+00:00,6625019904,14478848000,21103867904,4195100,109
2022-05-05 09:25:05.320513+00:00,6624995328,14478872576,21103867904,4195100,109
2022-05-05 09:25:20.319422+00:00,6624995328,14478872576,21103867904,4195100,109
2022-05-05 09:25:35.326900+00:00,6624995328,14478872576,21103867904,4195100,109
2022-05-05 09:25:50.349891+00:00,6624995328,14478872576,21103867904,4195100,109
2022-05-05 09:26:05.322931+00:00,6624995328,14478872576,21103867904,4195100,109
2022-05-05 09:26:20.318215+00:00,6624995328,14478872576,21103867904,4195100,109
2022-05-05 09:26:35.322383+00:00,6624978944,14478888960,21103867904,4195100,109
2022-05-05 09:26:50.318876+00:00,6624978944,14478888960,21103867904,4195100,109
2022-05-05 09:27:05.316554+00:00,6624970752,14478897152,21103867904,4195100,109
2022-05-05 09:27:20.334598+00:00,6624970752,14478897152,21103867904,4195100,109
2022-05-05 09:27:35.315947+00:00,6624970752,14478897152,21103867904,4195100,109
2022-05-05 09:27:50.317146+00:00,6624962560,14478905344,21103867904,4195100,109
2022-05-05 09:28:05.315074+00:00,6624954368,14478913536,21103867904,4195100,109
2022-05-05 09:28:20.312962+00:00,6624946176,14478921728,21103867904,4195100,109
2022-05-05 09:28:35.320848+00:00,6624946176,14478921728,21103867904,4195100,109
2022-05-05 09:28:50.328446+00:00,6624946176,14478921728,21103867904,4195100,109
2022-05-05 09:29:05.322893+00:00,6624946176,14478921728,21103867904,4195100,109
2022-05-05 09:29:20.317414+00:00,6624946176,14478921728,21103867904,4195100,109
2022-05-05 09:29:35.316432+00:00,6624937984,14478929920,21103867904,4195100,109
2022-05-05 09:29:50.317575+00:00,6624905216,14478962688,21103867904,4195100,109
2022-05-05 09:30:05.321304+00:00,6624897024,14478970880,21103867904,4195100,109
2022-05-05 09:30:20.321738+00:00,6624897024,14478970880,21103867904,4195100,109
2022-05-05 09:30:35.317381+00:00,6624897024,14478970880,21103867904,4195100,109
2022-05-05 09:30:50.311463+00:00,6624897024,14478970880,21103867904,4195100,109
2022-05-05 09:31:05.316762+00:00,6624888832,14478979072,21103867904,4195100,109
2022-05-05 09:31:20.326022+00:00,6624888832,14478979072,21103867904,4195100,109
2022-05-05 09:31:35.329222+00:00,6624872448,14478995456,21103867904,4195100,109
2022-05-05 09:31:50.309463+00:00,6624872448,14478995456,21103867904,4195100,109
2022-05-05 09:32:05.308191+00:00,6624872448,14478995456,21103867904,4195100,109
2022-05-05 09:32:20.309056+00:00,6624872448,14478995456,21103867904,4195100,109
2022-05-05 09:37:05.310249+00:00,6624757760,14479110144,21103867904,4195100,109
2022-05-05 09:37:20.303200+00:00,6624757760,14479110144,21103867904,4195100,109
2022-05-05 09:37:35.303690+00:00,6624757760,14479110144,21103867904,4195100,109
2022-05-05 09:37:50.298251+00:00,6624757760,14479110144,21103867904,4195100,109
2022-05-05 09:38:05.301941+00:00,6624741376,14479126528,21103867904,4195100,109
2022-05-05 09:38:20.312607+00:00,6624741376,14479126528,21103867904,4195100,109
2022-05-05 09:38:35.298804+00:00,6624724992,14479142912,21103867904,4195100,109
2022-05-05 09:38:50.301081+00:00,6624724992,14479142912,21103867904,4195100,109
2022-05-05 09:39:05.300298+00:00,6624724992,14479142912,21103867904,4195100,109
2022-05-05 09:39:20.296708+00:00,6624724992,14479142912,21103867904,4195100,109
2022-05-05 09:39:35.314638+00:00,6624733184,14479134720,21103867904,4195100,109
2022-05-05 09:39:50.312568+00:00,6624692224,14479175680,21103867904,4195100,109
2022-05-05 09:40:05.299360+00:00,6624684032,14479183872,21103867904,4195100,109
2022-05-05 09:40:20.301795+00:00,6624684032,14479183872,21103867904,4195100,109
2022-05-05 09:40:35.302690+00:00,6624684032,14479183872,21103867904,4195100,109
2022-05-05 09:40:50.303753+00:00,6624684032,14479183872,21103867904,4195100,109
2022-05-05 09:41:05.387237+00:00,6624675840,14479192064,21103867904,4195100,109
2022-05-05 09:41:20.294381+00:00,6624675840,14479192064,21103867904,4195100,109
2022-05-05 09:41:35.294084+00:00,6624659456,14479208448,21103867904,4195100,109
2022-05-05 09:41:50.293307+00:00,6624659456,14479208448,21103867904,4195100,109
2022-05-05 09:42:05.292472+00:00,6624659456,14479208448,21103867904,4195100,109
2022-05-05 09:42:20.319099+00:00,6624659456,14479208448,21103867904,4195100,109
2022-05-05 09:42:35.298504+00:00,6624659456,14479208448,21103867904,4195100,109
2022-05-05 09:42:50.293244+00:00,6624651264,14479216640,21103867904,4195100,109
2022-05-05 09:43:05.292998+00:00,6624626688,14479241216,21103867904,4195100,109
2022-05-05 09:43:20.291898+00:00,6624626688,14479241216,21103867904,4195100,109
2022-05-05 09:43:35.294414+00:00,6624626688,14479241216,21103867904,4195100,109
2022-05-05 09:43:50.310570+00:00,6624626688,14479241216,21103867904,4195100,109
2022-05-05 09:44:05.294469+00:00,6624626688,14479241216,21103867904,4195100,109
2022-05-05 09:44:20.291384+00:00,6624626688,14479241216,21103867904,4195100,109
2022-05-05 09:44:35.294344+00:00,6624618496,14479249408,21103867904,4195100,109
2022-05-05 09:44:50.295010+00:00,6624585728,14479282176,21103867904,4195100,109
2022-05-05 09:45:05.305959+00:00,6624585728,14479282176,21103867904,4195100,109
2022-05-05 09:45:20.310065+00:00,6624585728,14479282176,21103867904,4195100,109
2022-05-05 09:45:35.288189+00:00,6624577536,14479290368,21103867904,4195100,109
2022-05-05 09:45:50.285983+00:00,6624577536,14479290368,21103867904,4195100,109
2022-05-05 09:46:05.286209+00:00,6624569344,14479298560,21103867904,4195100,109
2022-05-05 09:46:20.287562+00:00,6624561152,14479306752,21103867904,4195100,109
2022-05-05 09:46:35.297776+00:00,6624561152,14479306752,21103867904,4195100,109
2022-05-05 09:46:50.287447+00:00,6624561152,14479306752,21103867904,4195100,109
2022-05-05 09:47:05.285463+00:00,6624561152,14479306752,21103867904,4195100,109
2022-05-05 09:47:20.288443+00:00,6624561152,14479306752,21103867904,4195100,109
2022-05-05 09:47:35.285334+00:00,6624544768,14479323136,21103867904,4195100,109
2022-05-05 09:47:50.291449+00:00,6624544768,14479323136,21103867904,4195100,109
2022-05-05 09:48:05.289493+00:00,6624528384,14479339520,21103867904,4195100,109
2022-05-05 09:48:20.285603+00:00,6624528384,14479339520,21103867904,4195100,109
2022-05-05 09:48:35.288305+00:00,6624528384,14479339520,21103867904,4195100,109
2022-05-05 09:48:50.288857+00:00,6624528384,14479339520,21103867904,4195100,109
2022-05-05 09:49:05.287680+00:00,6624520192,14479347712,21103867904,4195100,109
2022-05-05 09:49:20.284391+00:00,6624520192,14479347712,21103867904,4195100,109
2022-05-05 09:49:35.281288+00:00,6624512000,14479355904,21103867904,4195100,109
2022-05-05 09:49:50.280785+00:00,6624479232,14479388672,21103867904,4195100,109
2022-05-05 09:54:35.274410+00:00,6624405504,14479462400,21103867904,4195100,109
2022-05-05 09:54:50.301918+00:00,6624372736,14479495168,21103867904,4195100,109
2022-05-05 09:55:05.273908+00:00,6624364544,14479503360,21103867904,4195100,109
2022-05-05 09:55:20.282439+00:00,6624364544,14479503360,21103867904,4195100,109
2022-05-05 09:55:35.272822+00:00,6624364544,14479503360,21103867904,4195100,109
2022-05-05 09:55:50.271199+00:00,6624364544,14479503360,21103867904,4195100,109
2022-05-05 09:56:05.315233+00:00,6624356352,14479511552,21103867904,4195100,109
2022-05-05 09:56:20.277252+00:00,6624356352,14479511552,21103867904,4195100,109
2022-05-05 09:56:35.270841+00:00,6624348160,14479519744,21103867904,4195100,109
2022-05-05 09:56:50.273678+00:00,6624348160,14479519744,21103867904,4195100,109
2022-05-05 09:57:05.270125+00:00,6624339968,14479527936,21103867904,4195100,109
2022-05-05 09:57:20.271405+00:00,6624339968,14479527936,21103867904,4195100,109
2022-05-05 09:57:35.286186+00:00,6624339968,14479527936,21103867904,4195100,109
