0,1,2,3
0.3309352517985644,0.3232855905100678,0.29374275782151926,0.2695024305253355
0.3373301358913068,0.3298533485940425,0.3018539976824286,0.27731429245568506
0.34372501998404914,0.33611090312024317,0.3082271147161464,0.2856237541104747
0.3509192645883559,0.3431707082268076,0.31691772885278624,0.29353090109407276
0.3565147881693065,0.3488720356842805,0.32329084588650403,0.3018328004432078
0.3637090327738406,0.35593184079084494,0.3319814600231439,0.3097112106647728
0.3701039168663556,0.36218939531704564,0.33835457705686167,0.31808268322720323
0.37649880095909793,0.36875715340102033,0.346465816917771,0.3259232819200406
0.43405275779377916,0.4273000524137842,0.3777520278099473,0.3418313484803548
0.44284572342121464,0.43592157198327186,0.38702201622254506,0.35003796277533183
0.44844124700239263,0.44162289944074473,0.3933951332560355,0.3583005381337898
0.45563549160669936,0.4486827045473092,0.4020857473929027,0.3661819732778895
0.4620303756994417,0.4549402590735099,0.4084588644263931,0.37454588353466534
0.4684252597921841,0.4615080171574846,0.41657010428730246,0.38238648222704796
0.4756195043964908,0.46832179875286783,0.42294322132102025,0.39067628188649905
0.48281374900079754,0.4753816038594323,0.4316338354576601,0.39855015472494415
0.48840927258197553,0.4810829313166778,0.4380069524913779,0.4068702036074683
0.4948041566747179,0.4876506894006525,0.4461181923522872,0.4146866029218472
0.5019984012790246,0.4944002909496703,0.45307068366173553,0.4230762250181215
0.5083932853715396,0.500968049033645,0.46118192352264487,0.4309258984776534
0.514788169464282,0.5072256035598457,0.4675550405561353,0.4392610719719414
0.5219824140685887,0.5142854086666375,0.4762456546930025,0.44714250711649584
0.5275779376497667,0.519986736123883,0.4826187717264929,0.4554670933825946
0.533972821742509,0.5265544942078577,0.49073001158740226,0.4632290440945326
0.539568345323687,0.5322558216651032,0.49710312862112005,0.4715490929770567
0.5467625899279938,0.5393156267716677,0.5057937427577599,0.47942750319907645
0.5531574740207361,0.5455731812980957,0.5121668597914777,0.487739989775946
0.5595523581134785,0.5521409393820704,0.520278099652387,0.49561688753647104
0.5659472422062208,0.5583343138619057,0.5272305909618353,0.5039868476378615
0.5723421262989632,0.5649020719458804,0.5353418308227447,0.5118183715635496
0.5787370103917056,0.5711596264723084,0.5417149478562351,0.5201399329075684
0.6067146282973681,0.5992490934568195,0.5596755504054727,0.531117376061502
0.6131095123901105,0.6055066479832476,0.5660486674391905,0.5394767489347032
0.6195043964828528,0.6120744060672223,0.5741599073000998,0.5472810485593982
0.6258992805755952,0.618331960593423,0.5805330243335902,0.5556631083500179
0.6330935251799019,0.6253917657002148,0.5892236384704574,0.5635218565766991
0.6394884092726443,0.6315851401800501,0.5961761297799058,0.5718706422212563
0.6458832933651593,0.6381528982640248,0.6042873696408151,0.5796855290741405
0.653077537969466,0.6449024998128152,0.6112398609502634,0.5880902757821787
0.6602717825740001,0.6519623049193797,0.6199304750869032,0.5960080099944207
0.6666666666665151,0.6582198594458077,0.6263035921203937,0.6043598205619674
0.6738609112708218,0.6652796645523722,0.6349942062572609,0.6122352058614524
0.6802557953635642,0.6714730390322075,0.6419466975667092,0.6205295429040234
0.6866506794563065,0.6780407971161821,0.6500579374276185,0.6283474546794423
0.6938449240606133,0.6847903986652,0.6570104287368395,0.6367249770864873
0.70103916866492,0.6918502037717644,0.6657010428737067,0.6445928000798631
0.706634692246098,0.6975515312290099,0.6720741599071971,0.652870500050085
0.7138289368504047,0.7046113363355744,0.6807647740440643,0.6607292482767662
0.7210231814547114,0.7113609378845922,0.6877172653535126,0.6691218952955751
0.7274180655474538,0.7179286959685669,0.695828505214422,0.6768914083131676
0.7338129496401962,0.7241220704484022,0.7027809965236429,0.6852038948900372
0.7410071942445029,0.7311818755549666,0.7114716106605101,0.6930702054228277
0.7466027178256809,0.7368832030122121,0.7178447276940005,0.7013978166110064
0.7537969624299876,0.7439430081187766,0.7265353418308678,0.7092701769884115
0.76019184652273,0.7502005626452046,0.7329084588643582,0.7175811511042411
0.7673860911270367,0.7572603677517691,0.7415990730012254,0.7254535114811915
0.7737809752197791,0.7634537422316043,0.7485515643104463,0.7338189341990073
0.7801758593125214,0.770021500315579,0.756662804171583,0.7416081092119384
0.7873701039168282,0.7767711018645969,0.763615295480804,0.7500189057645912
0.7937649880095705,0.7833388599485716,0.7717265353417133,0.757753632175536
0.8001598721023129,0.7895322344284068,0.7786790266511616,0.7661704785732582
0.8073541167066196,0.7965920395349713,0.7873696407880288,0.7740579635619724
0.813749000799362,0.8028495940613993,0.7937427578215193,0.7823628878331874
0.8209432454036687,0.8099093991679638,0.8024333719581591,0.7902730597393202
0.8265387689848467,0.8156107266252093,0.8088064889918769,0.7986006709279536
0.8369304556354109,0.8260078941457323,0.8186558516802052,0.8068980328930593
0.8433253397281533,0.8322012686255675,0.8256083429896535,0.8152634556108751
0.8497202238208956,0.8387690267097696,0.8337195828505628,0.823082879847334
0.856115107913638,0.8449624011896049,0.8406720741597837,0.831461914715419
0.8625099920063803,0.8515301592735796,0.8487833140209204,0.8393236878646348
0.8760991207034294,0.8781434851905487,0.8621089223638592,0.853728368024349
0.8840927258193005,0.8857595173660684,0.8713789107764569,0.8617262626785305
0.8904876099120429,0.8920170718924965,0.8783314020856778,0.8701370592311832
0.898481215027914,0.8996331040680161,0.8876013904982756,0.8781122669674915
0.9072741806553495,0.9078267566615068,0.8945538818077239,0.8865291133652136
0.9144684252596562,0.9148865617680713,0.9032444959443637,0.8944181108149678
0.9200639488408342,0.9205878892253168,0.9096176129778542,0.9026806861734258
0.9272581934451409,0.9276476943318812,0.9183082271147214,0.9105530465508309
0.9336530775378833,0.9339052488583093,0.9246813441482118,0.9188655331277005
0.9400479616306257,0.940473006942284,0.9327925840093485,0.9266471458345222
0.946442845723368,0.9466663814221192,0.9397450753185694,0.9350155934748727
0.9528377298161104,0.9532341395060939,0.9478563151794788,0.9428516547841355
0.9600319744204171,0.9599837410548844,0.9548088064889271,0.9512730385649775
0.9664268585131595,0.9665514991390864,0.9629200463498364,0.959128761869124
0.9728217426059018,0.9727448736189217,0.9698725376592847,0.967518383965853
0.9792166266986442,0.9793126317028964,0.977983777520194,0.9753468829690064
0.9872102318145153,0.98723886743619,0.9849362688296424,0.9838696016481663
0.9936051159072576,0.9938066255201647,0.9930475086905517,0.9916587766610974
1.0,1.0,1.0,1.0
