utctimestamp,total,used_pct,used_bytes,actual_free,actual_used_pct,actual_used_bytes,page_stats_pgsteal_direct_pages,page_stats_pgsteal_kswapd_pages,page_stats_direct_efficiency_pct,page_stats_kswapd_efficiency_pct,page_stats_pgfree_pages,page_stats_pgscan_kswapd_pages,page_stats_pgscan_direct_pages,swap_in_pages,swap_readahead_pages,swap_readahead_cached,swap_used_pct,swap_used_bytes,swap_total,swap_free,swap_out_pages,free,hugepages_swap_out_pages,hugepages_swap_out_fallback,hugepages_total,hugepages_used_pct,hugepages_used_bytes,hugepages_default_size,hugepages_free,hugepages_surplus,hugepages_reserved
2022-05-05 07:35:48.073396+00:00,1028845568,0.9167,943149056,611446784,0.4057,417398784,125,552583,1,0.8723,18586192,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:36:02.604945+00:00,1028845568,0.9167,943149056,611446784,0.4057,417398784,125,552583,1,0.8723,18586301,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:36:18.074783+00:00,1028845568,0.9167,943149056,611450880,0.4057,417394688,125,552583,1,0.8723,18586369,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:36:32.581623+00:00,1028845568,0.9167,943149056,611467264,0.4057,417378304,125,552583,1,0.8723,18586483,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:36:48.065726+00:00,1028845568,0.9167,943149056,611467264,0.4057,417378304,125,552583,1,0.8723,18586551,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:37:02.569539+00:00,1028845568,0.9167,943116288,611500032,0.4056,417345536,125,552583,1,0.8723,18586661,633473,125,0,0,0,0,0,0,0,0,85729280,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:37:18.075341+00:00,1028845568,0.9167,943116288,611508224,0.4056,417337344,125,552583,1,0.8723,18586729,633473,125,0,0,0,0,0,0,0,0,85729280,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:37:32.581114+00:00,1028845568,0.9167,943149056,611475456,0.4057,417370112,125,552583,1,0.8723,18586832,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:37:48.064856+00:00,1028845568,0.9167,943149056,611475456,0.4057,417370112,125,552583,1,0.8723,18586900,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:38:02.583368+00:00,1028845568,0.9167,943149056,611479552,0.4057,417366016,125,552583,1,0.8723,18587009,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:38:18.066322+00:00,1028845568,0.9167,943149056,611483648,0.4057,417361920,125,552583,1,0.8723,18587080,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:38:32.590271+00:00,1028845568,0.917,943407104,611237888,0.4059,417607680,125,552583,1,0.8723,18587452,633473,125,0,0,0,0,0,0,0,0,85438464,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:38:48.072011+00:00,1028845568,0.9169,943374336,611274752,0.4059,417570816,125,552583,1,0.8723,18587523,633473,125,0,0,0,0,0,0,0,0,85471232,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:39:02.581319+00:00,1028845568,0.9175,943923200,610762752,0.4064,418082816,125,552583,1,0.8723,18592348,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:39:18.062454+00:00,1028845568,0.9175,943955968,610729984,0.4064,418115584,125,552583,1,0.8723,18592411,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:39:32.577768+00:00,1028845568,0.9175,943955968,610734080,0.4064,418111488,125,552583,1,0.8723,18592522,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:39:48.060632+00:00,1028845568,0.9175,943955968,610734080,0.4064,418111488,125,552583,1,0.8723,18592588,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:40:02.615194+00:00,1028845568,0.9175,943955968,610750464,0.4064,418095104,125,552583,1,0.8723,18592697,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:40:18.059798+00:00,1028845568,0.9175,943955968,610754560,0.4064,418091008,125,552583,1,0.8723,18592765,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:40:32.558050+00:00,1028845568,0.9175,943923200,610803712,0.4063,418041856,125,552583,1,0.8723,18592879,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:40:48.059390+00:00,1028845568,0.9175,943955968,610770944,0.4064,418074624,125,552583,1,0.8723,18592943,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:41:02.554455+00:00,1028845568,0.9175,943955968,610770944,0.4064,418074624,125,552583,1,0.8723,18593053,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:41:18.070846+00:00,1028845568,0.9175,943955968,610775040,0.4063,418070528,125,552583,1,0.8723,18593121,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:41:32.616053+00:00,1028845568,0.9175,943955968,610783232,0.4063,418062336,125,552583,1,0.8723,18593232,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:41:48.059178+00:00,1028845568,0.9175,943955968,610783232,0.4063,418062336,125,552583,1,0.8723,18593300,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:42:02.572607+00:00,1028845568,0.9175,943923200,610816000,0.4063,418029568,125,552583,1,0.8723,18593410,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:42:18.057786+00:00,1028845568,0.9175,943923200,610820096,0.4063,418025472,125,552583,1,0.8723,18593478,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:42:32.576238+00:00,1028845568,0.9175,943955968,610799616,0.4063,418045952,125,552583,1,0.8723,18593593,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:42:48.065053+00:00,1028845568,0.9175,943955968,610799616,0.4063,418045952,125,552583,1,0.8723,18593658,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:43:02.549022+00:00,1028845568,0.9175,943955968,610803712,0.4063,418041856,125,552583,1,0.8723,18593769,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:43:18.052925+00:00,1028845568,0.9175,943955968,610803712,0.4063,418041856,125,552583,1,0.8723,18593840,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:43:32.558552+00:00,1028845568,0.9175,943955968,610807808,0.4063,418037760,125,552583,1,0.8723,18593951,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:43:48.053919+00:00,1028845568,0.9175,943955968,610811904,0.4063,418033664,125,552583,1,0.8723,18594024,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:44:02.584416+00:00,1028845568,0.9175,943955968,610820096,0.4063,418025472,125,552583,1,0.8723,18594138,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:44:18.062564+00:00,1028845568,0.9175,943923200,610852864,0.4063,417992704,125,552583,1,0.8723,18594208,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:44:32.553003+00:00,1028845568,0.9175,943923200,610852864,0.4063,417992704,125,552583,1,0.8723,18594327,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:44:48.058408+00:00,1028845568,0.9175,943955968,610820096,0.4063,418025472,125,552583,1,0.8723,18594384,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:45:02.578111+00:00,1028845568,0.9175,943955968,610836480,0.4063,418009088,125,552583,1,0.8723,18594511,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:45:18.057762+00:00,1028845568,0.9175,943955968,610836480,0.4063,418009088,125,552583,1,0.8723,18594579,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:45:32.595229+00:00,1028845568,0.9175,943955968,610852864,0.4063,417992704,125,552583,1,0.8723,18594690,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:45:48.065375+00:00,1028845568,0.9175,943955968,610856960,0.4063,417988608,125,552583,1,0.8723,18594758,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:46:02.573853+00:00,1028845568,0.9175,943923200,610893824,0.4062,417951744,125,552583,1,0.8723,18594872,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:46:18.052097+00:00,1028845568,0.9175,943923200,610893824,0.4062,417951744,125,552583,1,0.8723,18594940,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:46:32.552848+00:00,1028845568,0.9175,943955968,610861056,0.4063,417984512,125,552583,1,0.8723,18595363,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:46:48.067340+00:00,1028845568,0.9175,943955968,610861056,0.4063,417984512,125,552583,1,0.8723,18595432,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:47:02.578556+00:00,1028845568,0.9175,943955968,610869248,0.4063,417976320,125,552583,1,0.8723,18595558,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:47:18.049915+00:00,1028845568,0.9175,943955968,610873344,0.4063,417972224,125,552583,1,0.8723,18595627,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:47:32.567557+00:00,1028845568,0.9175,943955968,610873344,0.4063,417972224,125,552583,1,0.8723,18595737,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:47:48.048577+00:00,1028845568,0.9175,943955968,610877440,0.4062,417968128,125,552583,1,0.8723,18595806,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:48:02.567196+00:00,1028845568,0.9175,943923200,610910208,0.4062,417935360,125,552583,1,0.8723,18595916,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:48:18.057599+00:00,1028845568,0.9175,943955968,610881536,0.4062,417964032,125,552583,1,0.8723,18595979,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:48:32.543610+00:00,1028845568,0.9175,943955968,610906112,0.4062,417939456,125,552583,1,0.8723,18596093,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:48:48.051273+00:00,1028845568,0.9175,943955968,610906112,0.4062,417939456,125,552583,1,0.8723,18596194,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:49:02.571994+00:00,1028845568,0.9175,943955968,610906112,0.4062,417939456,125,552583,1,0.8723,18596305,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:49:18.043748+00:00,1028845568,0.9175,943955968,610914304,0.4062,417931264,125,552583,1,0.8723,18596375,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:49:32.585440+00:00,1028845568,0.9175,943923200,610947072,0.4062,417898496,125,552583,1,0.8723,18596487,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:49:48.067569+00:00,1028845568,0.9175,943923200,610942976,0.4062,417902592,125,552583,1,0.8723,18596552,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:50:02.569033+00:00,1028845568,0.9175,943955968,610930688,0.4062,417914880,125,552583,1,0.8723,18596654,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:50:18.056270+00:00,1028845568,0.9175,943955968,610934784,0.4062,417910784,125,552583,1,0.8723,18596722,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:50:32.565921+00:00,1028845568,0.9175,943955968,610942976,0.4062,417902592,125,552583,1,0.8723,18596836,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:50:48.046180+00:00,1028845568,0.9175,943955968,610942976,0.4062,417902592,125,552583,1,0.8723,18596904,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:51:02.584178+00:00,1028845568,0.9175,943988736,610910208,0.4062,417935360,125,552583,1,0.8723,18597013,633473,125,0,0,0,0,0,0,0,0,84856832,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:51:18.041783+00:00,1028845568,0.9175,943923200,610975744,0.4062,417869824,125,552583,1,0.8723,18597086,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:51:32.563355+00:00,1028845568,0.9175,943923200,610979840,0.4062,417865728,125,552583,1,0.8723,18597196,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:51:48.054614+00:00,1028845568,0.9175,943955968,610947072,0.4062,417898496,125,552583,1,0.8723,18597257,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:52:02.560837+00:00,1028845568,0.9175,943955968,610951168,0.4062,417894400,125,552583,1,0.8723,18597366,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:52:18.050279+00:00,1028845568,0.9175,943955968,610951168,0.4062,417894400,125,552583,1,0.8723,18597435,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:52:32.568822+00:00,1028845568,0.917,943439872,611467264,0.4057,417378304,125,552583,1,0.8723,18597701,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:52:48.053275+00:00,1028845568,0.917,943407104,611504128,0.4056,417341440,125,552583,1,0.8723,18597769,633473,125,0,0,0,0,0,0,0,0,85438464,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:53:02.568442+00:00,1028845568,0.917,943407104,611512320,0.4056,417333248,125,552583,1,0.8723,18597880,633473,125,0,0,0,0,0,0,0,0,85438464,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:53:18.043362+00:00,1028845568,0.917,943439872,611479552,0.4057,417366016,125,552583,1,0.8723,18597942,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:53:32.560254+00:00,1028845568,0.917,943439872,611483648,0.4057,417361920,125,552583,1,0.8723,18598054,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:53:48.059601+00:00,1028845568,0.917,943439872,611487744,0.4057,417357824,125,552583,1,0.8723,18598124,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:54:02.555322+00:00,1028845568,0.917,943439872,611487744,0.4057,417357824,125,552583,1,0.8723,18598235,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:54:18.038847+00:00,1028845568,0.917,943439872,611487744,0.4057,417357824,125,552583,1,0.8723,18598305,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:54:32.553044+00:00,1028845568,0.9192,945729536,611102720,0.406,417742848,125,552583,1,0.8723,18606300,633473,125,0,0,0,0,0,0,0,0,83116032,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:59:18.065603+00:00,1028845568,0.9193,945827840,611069952,0.4061,417775616,125,552583,1,0.8723,18607960,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:59:32.556477+00:00,1028845568,0.9193,945795072,611102720,0.406,417742848,125,552583,1,0.8723,18608071,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 07:59:48.032615+00:00,1028845568,0.9193,945795072,611098624,0.406,417746944,125,552583,1,0.8723,18608137,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:00:02.566027+00:00,1028845568,0.9193,945827840,611090432,0.406,417755136,125,552583,1,0.8723,18608238,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:00:18.028988+00:00,1028845568,0.9193,945827840,611090432,0.406,417755136,125,552583,1,0.8723,18608307,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:00:32.569951+00:00,1028845568,0.9193,945827840,611098624,0.406,417746944,125,552583,1,0.8723,18608420,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:00:48.045540+00:00,1028845568,0.9193,945827840,611102720,0.406,417742848,125,552583,1,0.8723,18608489,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:01:02.561982+00:00,1028845568,0.9193,945827840,611102720,0.406,417742848,125,552583,1,0.8723,18608598,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:01:18.030513+00:00,1028845568,0.9193,945795072,611135488,0.406,417710080,125,552583,1,0.8723,18608666,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:01:32.547332+00:00,1028845568,0.9193,945795072,611135488,0.406,417710080,125,552583,1,0.8723,18608777,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:01:48.024429+00:00,1028845568,0.9193,945827840,611106816,0.406,417738752,125,552583,1,0.8723,18608837,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:02:02.557481+00:00,1028845568,0.9193,945827840,611106816,0.406,417738752,125,552583,1,0.8723,18608947,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:02:18.026780+00:00,1028845568,0.9193,945827840,611115008,0.406,417730560,125,552583,1,0.8723,18609015,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:02:32.544566+00:00,1028845568,0.9193,945827840,611119104,0.406,417726464,125,552583,1,0.8723,18609129,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:02:48.025676+00:00,1028845568,0.9193,945827840,611119104,0.406,417726464,125,552583,1,0.8723,18609197,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:03:02.521585+00:00,1028845568,0.9193,945795072,611155968,0.406,417689600,125,552583,1,0.8723,18609307,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:03:18.031320+00:00,1028845568,0.9193,945795072,611155968,0.406,417689600,125,552583,1,0.8723,18609377,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:03:32.551346+00:00,1028845568,0.9193,945827840,611131392,0.406,417714176,125,552583,1,0.8723,18609480,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:03:48.034984+00:00,1028845568,0.9193,945827840,611131392,0.406,417714176,125,552583,1,0.8723,18609551,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:04:02.559060+00:00,1028845568,0.9193,945827840,611131392,0.406,417714176,125,552583,1,0.8723,18609661,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:04:18.021468+00:00,1028845568,0.9193,945827840,611131392,0.406,417714176,125,552583,1,0.8723,18609732,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:04:32.521867+00:00,1028845568,0.9193,945827840,611135488,0.406,417710080,125,552583,1,0.8723,18609846,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:04:48.029308+00:00,1028845568,0.9193,945795072,611164160,0.406,417681408,125,552583,1,0.8723,18609912,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:05:02.557784+00:00,1028845568,0.9193,945795072,611188736,0.4059,417656832,125,552583,1,0.8723,18610021,633473,125,0,0,0,0,0,0,0,0,83050496,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:05:18.021356+00:00,1028845568,0.9193,945827840,611155968,0.406,417689600,125,552583,1,0.8723,18610081,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:05:32.546273+00:00,1028845568,0.9193,945827840,611160064,0.406,417685504,125,552583,1,0.8723,18610192,633473,125,0,0,0,0,0,0,0,0,83017728,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:05:48.027934+00:00,1028845568,0.9193,945811456,611164160,0.406,417681408,125,552583,1,0.8723,18610574,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:06:02.566192+00:00,1028845568,0.9193,945811456,611164160,0.406,417681408,125,552583,1,0.8723,18610684,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:06:18.023059+00:00,1028845568,0.9193,945811456,611164160,0.406,417681408,125,552583,1,0.8723,18610752,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:06:32.541528+00:00,1028845568,0.9193,945811456,611164160,0.406,417681408,125,552583,1,0.8723,18610866,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:06:48.020300+00:00,1028845568,0.9193,945778688,611205120,0.4059,417640448,125,552583,1,0.8723,18610934,633473,125,0,0,0,0,0,0,0,0,83066880,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:07:02.516018+00:00,1028845568,0.9193,945811456,611172352,0.406,417673216,125,552583,1,0.8723,18611044,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:07:18.021663+00:00,1028845568,0.9193,945811456,611176448,0.406,417669120,125,552583,1,0.8723,18611104,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:07:32.546947+00:00,1028845568,0.9193,945811456,611180544,0.406,417665024,125,552583,1,0.8723,18611214,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:07:48.018638+00:00,1028845568,0.9193,945811456,611184640,0.406,417660928,125,552583,1,0.8723,18611284,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:08:02.512704+00:00,1028845568,0.9193,945811456,611184640,0.406,417660928,125,552583,1,0.8723,18611394,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:08:18.020640+00:00,1028845568,0.9193,945811456,611192832,0.4059,417652736,125,552583,1,0.8723,18611465,633473,125,0,0,0,0,0,0,0,0,83034112,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:08:32.542988+00:00,1028845568,0.9195,946036736,610971648,0.4062,417873920,125,552583,1,0.8723,18611834,633473,125,0,0,0,0,0,0,0,0,82808832,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:08:48.040399+00:00,1028845568,0.9195,946036736,610971648,0.4062,417873920,125,552583,1,0.8723,18611905,633473,125,0,0,0,0,0,0,0,0,82808832,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:09:02.552478+00:00,1028845568,0.9196,946102272,610930688,0.4062,417914880,125,552583,1,0.8723,18616244,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:09:18.015942+00:00,1028845568,0.9196,946102272,610930688,0.4062,417914880,125,552583,1,0.8723,18616315,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:09:32.540316+00:00,1028845568,0.9196,946102272,610938880,0.4062,417906688,125,552583,1,0.8723,18616426,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:09:48.016323+00:00,1028845568,0.9196,946102272,610938880,0.4062,417906688,125,552583,1,0.8723,18616491,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:10:02.549713+00:00,1028845568,0.9196,946102272,610959360,0.4062,417886208,125,552583,1,0.8723,18616601,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:10:18.020228+00:00,1028845568,0.9195,946069504,610992128,0.4061,417853440,125,552583,1,0.8723,18616669,633473,125,0,0,0,0,0,0,0,0,82776064,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:10:32.511531+00:00,1028845568,0.9195,946069504,610996224,0.4061,417849344,125,552583,1,0.8723,18616783,633473,125,0,0,0,0,0,0,0,0,82776064,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:10:48.010541+00:00,1028845568,0.9196,946102272,610963456,0.4062,417882112,125,552583,1,0.8723,18616847,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:11:02.543674+00:00,1028845568,0.9196,946102272,610963456,0.4062,417882112,125,552583,1,0.8723,18616957,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:11:18.013539+00:00,1028845568,0.9196,946102272,610967552,0.4062,417878016,125,552583,1,0.8723,18617025,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:11:32.539343+00:00,1028845568,0.9196,946102272,610979840,0.4062,417865728,125,552583,1,0.8723,18617136,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
2022-05-05 08:11:48.023499+00:00,1028845568,0.9196,946102272,610983936,0.4061,417861632,125,552583,1,0.8723,18617204,633473,125,0,0,0,0,0,0,0,0,82743296,0,0,0,0,0,2097152,0,0,0
